,Time,Topic,Tweet,TrueSentiment,PredictedSentiment,NumericalPredictedSentiment,roundedHourTime
2047,10/19/2011 3:10,microsoft,At the #Microsoft #imaginecup sri lanka in Peradeniya.,neutral,neutral,0,10/19/2011 3:00
2048,10/19/2011 2:43,google,"Unbelievable Data Usage info on Ice Cream Sandwich

#icecreamsandwich #googland #google #android #ics",positive,neutral,0,10/19/2011 2:00
2049,10/19/2011 12:40,microsoft,"Infosys, has tied up with Microsoft to provide cloud-based offerings to clients... http://t.co/zwqwpdQ4 #cloud #infosys #microsoft #technews",neutral,neutral,0,10/19/2011 12:00
2050,10/19/2011 22:47,microsoft,Just installed Windows 7 Ultimate Service Pack 1 with IE9. It looks like IE9 is trying to look like Chrome. #windows7 #ie9 #microsoft #ie8,neutral,neutral,0,10/19/2011 22:00
2051,10/19/2011 3:37,google,"RT @tatn: #Google, #Samsung unveil Ice Cream Sandwich-powered Galaxy Nexus http://t.co/uY7KWJiY via @CNET #Android",neutral,neutral,0,10/19/2011 3:00
2052,10/20/2011 4:51,twitter,Sleep time. #twitter off,neutral,neutral,0,10/20/2011 4:00
2053,10/20/2011 4:44,twitter,@pani_mondragon =O como dices eso =( pss no tengo servicios en la bb solamente #twitter,neutral,neutral,0,10/20/2011 4:00
2054,10/20/2011 4:32,twitter,"RT @ItalianJoya: i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, and fat ass over capacity whale to!",negative,neutral,0,10/20/2011 4:00
2055,10/16/2011 15:34,apple,O #itunes acaba de me avisar q esta disponível a versão 5 pra atualizar meu #Iphone 4. Como não cair de amores pela @apple e #SteveJobs ?!!,neutral,neutral,0,10/16/2011 15:00
2056,10/20/2011 4:38,twitter,#TWITTER OFF.,neutral,neutral,0,10/20/2011 4:00
2057,10/20/2011 3:19,twitter,"I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/nvNns7VR",neutral,neutral,0,10/20/2011 3:00
2058,10/19/2011 18:44,microsoft,#skype is now part of stupid #microsoft it seems,negative,neutral,0,10/19/2011 18:00
2059,10/19/2011 4:38,google,The awkward moment when google #chrome take a hell of a lot time to load #googleplus #google,negative,neutral,0,10/19/2011 4:00
2060,10/15/2011 16:50,apple,Good support fm Kevin @apple #Bellevue store 4 biz customers TY!,positive,neutral,0,10/15/2011 16:00
2061,10/16/2011 19:21,apple,Loving #iOS5 !! #awesome @Apple,positive,positive,1,10/16/2011 19:00
2062,10/19/2011 10:34,microsoft,#Microsoft's Steve Ballmer attacks #Android phones http://t.co/cuoW78du,neutral,neutral,0,10/19/2011 10:00
2063,10/20/2011 3:41,twitter,"need #facebook fans, #twitter followers and #youtube views by nvida2: i need… http://t.co/tK6IHH2B #freelance #job",neutral,neutral,0,10/20/2011 3:00
2064,10/19/2011 4:05,google,Auch Google gefällt das Panda 2.5 Update nicht – Analyse eines Rollbacks « Searchmetrics SEO Blog http://t.co/2LvpBK0J #google #panda #seo,neutral,neutral,0,10/19/2011 4:00
2065,10/19/2011 2:48,google,Sistema de fotos panorâmicas na camera do icecream sandwich #icecreamsandwich #galaxynexus #google #samsung,neutral,neutral,0,10/19/2011 2:00
2066,10/19/2011 2:37,google,Demo crime for #google dude in white suit. Face recognition for unlocking doesn't work if you wear make up apparently :-),neutral,neutral,0,10/19/2011 2:00
2067,10/19/2011 18:59,microsoft,RT @ZekiBildirici: #pardus SecureBoot'a Karşı Duruyoruz!: http://t.co/Uiwn6fgQ #fsf #secureboot #linux #microsoft,neutral,neutral,0,10/19/2011 18:00
2068,10/20/2011 4:35,twitter,#twitter is trippin,neutral,neutral,0,10/20/2011 4:00
2069,10/19/2011 8:25,microsoft,"Según el estudio KAR de Ipsos, #Apple es la firma tecnológica más valorada por delante de #Microsoft, #HP e #IBM http://t.co/qlyQbRyd",neutral,neutral,0,10/19/2011 8:00
2070,10/17/2011 21:41,apple,An apple update has seemed to render my work machine incapable of opening HDV video. Thanks @Apple. Zero useful productivity today.,negative,neutral,0,10/17/2011 21:00
2071,10/20/2011 3:38,twitter,Que bueno que hay gente que no te lee aqui en #twitter :D,neutral,neutral,0,10/20/2011 3:00
2072,10/20/2011 3:47,twitter,"jajajajaja PTM!! Gigo, si tuvieras #Twitter llegaría a poner todas las idioteces que dices jajajajaja #EpicWin!",neutral,neutral,0,10/20/2011 3:00
2073,10/19/2011 19:54,microsoft,http://t.co/gAPEyL5N #Harmonix #Microsoft,neutral,neutral,0,10/19/2011 19:00
2074,10/19/2011 5:23,google,@NattaliaAlba mejor consulta ana y mia en #google hahahha(:,neutral,neutral,0,10/19/2011 5:00
2075,10/20/2011 3:47,twitter,"@winnipeg_rt @andkatmy #Winnipeg needs better local news coverage, tired of not being in the know Thanks #twitter",neutral,neutral,0,10/20/2011 3:00
2076,10/20/2011 4:34,twitter,#Twitter Off n.n,neutral,neutral,0,10/20/2011 4:00
2077,10/20/2011 4:49,twitter,#TroyHopson needs a #twitter. Swear,neutral,neutral,0,10/20/2011 4:00
2078,10/19/2011 5:36,google,Le #GalaxyNexus fait bien envie... Mais bizarrement ça me gêne qu'il y soit marqué #Google au dos.,neutral,neutral,0,10/19/2011 5:00
2079,10/19/2011 14:18,microsoft,Grattis #microsoft ! Jag måste alltså ta bort Helvetica om jag ska köra IE9 och/eller Outlook?,neutral,neutral,0,10/19/2011 14:00
2080,10/19/2011 20:38,microsoft,RT @MichelEnLaRed: #linux / #ubuntu - #Windows / #microsoft » http://t.co/TteunwMj !!Que gran diferencia!! -/,neutral,neutral,0,10/19/2011 20:00
2081,10/18/2011 21:11,apple,Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s,negative,neutral,0,10/18/2011 21:00
2082,10/19/2011 16:38,microsoft,Microsoft applies for celebrity search patent #microsoft #bing http://t.co/mfgQuZKU #neowin,neutral,neutral,0,10/19/2011 16:00
2083,10/17/2011 20:21,apple,Dear @apple: Integrated tweeting in ios5 RAWKS. Plz consider adding @ and # lookup like @twitter app. Thx! http://t.co/5uHsTEPz,neutral,neutral,0,10/17/2011 20:00
2084,10/19/2011 8:17,microsoft,"♻ @waynp:  Not the MS hate bit tho. &lt; Waddya mean? #microsoft sucks bonobo monkeys' asses... #Linux roolz. For the extremists, there's #BSD",negative,negative,-1,10/19/2011 8:00
2085,10/20/2011 3:37,twitter,"I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/aik96UXm",neutral,neutral,0,10/20/2011 3:00
2086,10/19/2011 4:00,google,Well we should knw that this isnt the app from #google unlike #Apple.,neutral,neutral,0,10/19/2011 4:00
2087,10/17/2011 21:07,apple,#fail i guess @apple didnt notify these clowns that the iPhone5 isnst out yet.... http://t.co/2yCDNt1B,neutral,neutral,0,10/17/2011 21:00
2088,10/19/2011 4:30,google,RT @LCmediaHouse: #Google vs Facebook: Get the Whole Picture for Your Marketing http://t.co/tm2xaijB  #SocialMedia,neutral,neutral,0,10/19/2011 4:00
2089,10/19/2011 21:17,microsoft,RT @ShariPaul_Kofax: @tomcastiglia Great job today! Engaging presentations from @HersheyTech #Kofax and @Collabware  at the #Microsoft T ...,neutral,neutral,0,10/19/2011 21:00
2090,10/19/2011 2:54,google,#Samsung and #Google's Ice Cream Sandwich event #liveblog! http://t.co/iG3Gi4qd #android #icecreamsandwich,neutral,neutral,0,10/19/2011 2:00
2091,10/19/2011 11:30,microsoft,"RT @remcovandenhout: Meest comfortabele Touch area voor tablets, volgens onderzoek #Microsoft #augnl 2thumbsUp http://t.co/ChwcvZLE",neutral,neutral,0,10/19/2011 11:00
2092,10/19/2011 5:31,google,I fancy an Ice Cream Sandwich #google #android. Wonder it will works on my HTC Desire?,positive,neutral,0,10/19/2011 5:00
2093,10/19/2011 15:09,microsoft,@Cyruss1989 @wpcentral I think they're referring to the obvious  partnership between #Microsoft and #Nokia aka #Bing and #Navteq.,neutral,neutral,0,10/19/2011 15:00
2094,10/19/2011 2:42,google,"Consommation data affichée dans les paramètres, avec même une approximation de la consommation future !#google #nexusprime",neutral,neutral,0,10/19/2011 2:00
2095,10/20/2011 4:41,twitter,"""@socialfans: Top Twitter Related Sites http://t.co/JoDmoruF #design"" #twitter",neutral,neutral,0,10/20/2011 4:00
2096,10/20/2011 4:52,twitter,i love my background!! #twitter,positive,positive,1,10/20/2011 4:00
2097,10/19/2011 2:45,google,Bien repensé l'app photo #nexusprime #google #android avec l'aperçu direct,neutral,neutral,0,10/19/2011 2:00
2098,10/19/2011 2:31,microsoft,este hueon no cacha que hay mouses que funcionan sobre cualquier superficie #microsoft @clubdelacomedia,neutral,neutral,0,10/19/2011 2:00
2099,10/19/2011 18:28,microsoft,"""@TwitGrap: #BREKEND: #Microsoft en #Linux nu beiden in de aanbieding! http://t.co/7sRtk4gy""",neutral,neutral,0,10/19/2011 18:00
2100,10/20/2011 3:30,twitter,@Katieec7 lmao I love it please be on #twitter all the time so I have another friend to @mention,neutral,neutral,0,10/20/2011 3:00
2101,10/19/2011 7:40,microsoft,"Microsoft CEO says company got ""lucky"" when Yahoo deal fell apart #microsoft #steveballmer http://t.co/qGxn8d2l",neutral,neutral,0,10/19/2011 7:00
2102,10/19/2011 9:14,microsoft,"Financial Services track at partner summit, 9 people in the room. And yet FS is such a lucrative channel #Microsoft #PartnerSummit",neutral,neutral,0,10/19/2011 9:00
2103,10/18/2011 16:31,apple,@APPLE Wow @MOTOROLA Just crushed your dreams....,negative,neutral,0,10/18/2011 16:00
2104,10/19/2011 22:43,microsoft,sponsors and supporters at the #ascribeconference include #microsoft #ubisys #zetes #healthinformation #connectingforhealth #emis,neutral,neutral,0,10/19/2011 22:00
2105,10/19/2011 2:42,google,"RT @twandroid: Consommation data affichée dans les paramètres, avec même une approximation de la consommation future !#google #nexusprime",neutral,neutral,0,10/19/2011 2:00
2106,10/17/2011 13:43,apple,Great video @apple 1987 predicting tablets & a form of #siri at the end of this article RT @jedsinger: (cont) http://t.co/RDBeuCtt,neutral,neutral,0,10/17/2011 13:00
2107,10/16/2011 23:17,apple,@apple So I went to the 5th Ave store and was told I could wait about 4 hours to get a 4S. Needless to say I'm back at the hotel relaxing.,negative,neutral,0,10/16/2011 23:00
2108,10/19/2011 3:29,google,@Affan Fact! They still do everything better though #google,neutral,neutral,0,10/19/2011 3:00
2109,10/19/2011 4:37,google,"Great Mission :: Ice Cream Sandwich, #Google mission was to build a mobile OS that works on both phones and tablets",neutral,neutral,0,10/19/2011 4:00
2110,10/19/2011 19:15,microsoft,"RT @marcoagnoli: Domani a #SMAU con #Microsoft si parla di HTML5, #Kinect SDK, #WebMatrix, Private #Cloud e ci sono i lab su #Azure, htt ...",neutral,neutral,0,10/19/2011 19:00
2111,10/19/2011 3:15,google,RT @YashasJoshi: #android 4.0!!  Ice Cream Sandwich will now make all other smartphone operating systems look outdated.  #Androidbeam Wo ...,positive,neutral,0,10/19/2011 3:00
2112,10/20/2011 4:28,twitter,"Segun lo que me explicarón, fue victima de un hackeo #Twitter",neutral,neutral,0,10/20/2011 4:00
2113,10/19/2011 21:44,microsoft,#Nokia 800 Renders Revealed http://t.co/K3txY6JZ #mobilenews #android #gingerbread #microsoft #nokia800 #nokian9,neutral,neutral,0,10/19/2011 21:00
2114,10/20/2011 3:16,twitter,Yo no toy en #Twitter hoy ando cansada :/,neutral,neutral,0,10/20/2011 3:00
2115,10/20/2011 3:00,twitter,62 Ways to Use #Twitter for Business: http://t.co/jYXK7OkC #tweets #socialmedia,neutral,neutral,0,10/20/2011 3:00
2116,10/17/2011 18:27,apple,RT @IsmaelLaRosa: En la tienda de @Apple WoooooW Que legado dejaste #SteveJobs iAdmire U. Está Repletoooo iFull LOL,neutral,neutral,0,10/17/2011 18:00
2117,10/16/2011 23:38,apple,2nd @apple genius apptment running late 2nd day in row for 2nd dodgy iPod . You make mega $$$ hire some staff.,negative,neutral,0,10/16/2011 23:00
2118,10/19/2011 18:24,microsoft,"Another Gem from #Microsoft - Curate your personal history with  ""Project Greenwich"".  Available later this month. http://t.co/KgNrbVgp",positive,neutral,0,10/19/2011 18:00
2119,10/18/2011 0:13,apple,@zombiebomber have been on the phone with @verizonwireless and @apple pretty much ever since then. Really annoyed.,negative,neutral,0,10/18/2011 0:00
2120,10/17/2011 22:33,apple,Once again getting great customer service from the @apple store at millenia mall.,positive,neutral,0,10/17/2011 22:00
2121,10/19/2011 2:55,google,Many new features for Android. #NexusPrime #Google,neutral,neutral,0,10/19/2011 2:00
2122,10/19/2011 11:18,microsoft,"@jordanomazzoni E pretendo em breve me certificar nas soluções de virtualização #Microsoft também, #HyperV gera muitas oportuniodades.",neutral,neutral,0,10/19/2011 11:00
2123,10/19/2011 8:16,microsoft,"#Microsoft, #Adobe lose $13.5bn to piracy: Report - The Times of India http://t.co/5IbOBNrH",negative,neutral,0,10/19/2011 8:00
2124,10/19/2011 16:15,microsoft,Print Ads Dead ? Not with #Microsoft #TAG on your ad learn more here - http://t.co/vfZRTkaa,neutral,neutral,0,10/19/2011 16:00
2125,10/20/2011 3:15,twitter,I OUT #Twitter Till 2mar,neutral,neutral,0,10/20/2011 3:00
2126,10/19/2011 17:26,microsoft,"Licentie vraag over #VMware #citrix 
#Microsoft #TrendMicro #Symantec #quest #Oracle #mcafee #desktopvirtualisatie #AppSense 
Ea @DataplusNL",neutral,neutral,0,10/19/2011 17:00
2127,10/20/2011 3:34,twitter,"Personally,i dont have time for that and dont really care about what everyone in the world on #facebook and #twitter care about how i look.",neutral,neutral,0,10/20/2011 3:00
2128,10/20/2011 3:04,twitter,#TWITTER #OFF DO #BrUnODeLuCaS :」,neutral,neutral,0,10/20/2011 3:00
2129,10/15/2011 16:42,apple,"...now with Siri were talking to our iPhones... how will we ever know if people are really truly crazy? :P 
#iphone4s #Siri #apple @apple",neutral,neutral,0,10/15/2011 16:00
2130,10/20/2011 4:38,twitter,Well... @Paging_Dr_A has gotten back on #twitter.. there goes my TL lol,negative,neutral,0,10/20/2011 4:00
2131,10/20/2011 4:39,twitter,Saludoss pa To' L@s Twitter@s Nocturn@s.. Jeje.. @elBellacoMusic Nose pero Ahoritaa me Sumbo Mas pal #Twitter q pal #Face..! #TadeModa ;),neutral,neutral,0,10/20/2011 4:00
2132,10/19/2011 13:19,microsoft,RT @StevenBouquet: BREKEND: #Microsoft en #Linux nu beiden in de aanbieding!  http://t.co/oyeqR80p,neutral,neutral,0,10/19/2011 13:00
2133,10/19/2011 16:25,microsoft,Check out this Interesting Blog on Tips from #YouSendIt 4 wht 2 Consider When Migrating 2 #Microsoft Exchange 2010 http://t.co/yLF30h0h,neutral,neutral,0,10/19/2011 16:00
2134,10/19/2011 2:36,google,Reconnaissance faciale poir debloquer ton phone :-)  #google #android,neutral,neutral,0,10/19/2011 2:00
2135,10/20/2011 4:31,twitter,RT @Charlielace Instead of updating your #Twitter why don't you update your life!,neutral,neutral,0,10/20/2011 4:00
2136,10/19/2011 17:40,microsoft,"When u dine with a customer u shoukd never explain abt solutions unless he ask , M$ never lean the concept #microsoft #fail",negative,neutral,0,10/19/2011 17:00
2137,10/19/2011 2:54,google,"Android Crashing: 1, Google 'Quick Response' Feature: 0 #Google #ICS #Android #QuickResponse",negative,neutral,0,10/19/2011 2:00
2138,10/19/2011 5:09,google,#Google announces NFC-based #Android Beam for sharing between phones,neutral,neutral,0,10/19/2011 5:00
2139,10/19/2011 16:21,microsoft,@webespacio: CEO de #Microsoft: somos afortunados de no haber comprado Yahoo http://t.co/KFyLbmpJ #noticias,neutral,neutral,0,10/19/2011 16:00
2140,10/19/2011 19:19,microsoft,Handling Multi-touch and Mouse Input in All Browsers http://t.co/duK6ze2G #microsoft #ie,neutral,neutral,0,10/19/2011 19:00
2141,10/19/2011 4:23,google,RT @EcommNewsUpdate Steve Yegge's Google Plus Rant - Google's Pathetic Afterthought http://t.co/4Tt5OsvN #blog #facebook #google #googleplus,neutral,neutral,0,10/19/2011 4:00
2142,10/19/2011 18:26,microsoft,RT @E2EVC: #Microsoft #SCVMM #2012- Session by @virtualfat - all u need to know about the new 2012 version. #e2evc Register http://t.co/ ...,neutral,neutral,0,10/19/2011 18:00
2143,10/18/2011 17:19,apple,Couldnt help it & explored the #iphone4s @apple store & talked to #Siri... Should've tried to speak to her in French?! #nexttime,neutral,neutral,0,10/18/2011 17:00
2144,10/19/2011 2:40,google,RT @twandroid: La prise de captures d'écran est officialisée !!!!!! #google #nexusprime,neutral,neutral,0,10/19/2011 2:00
2145,10/19/2011 21:53,microsoft,"When #Microsoft ""violated U.S. antitrust laws""—leaving #Netscape out of business & #Novell wounded—it played ""dumb"". http://t.co/0WHHmAK4",negative,neutral,0,10/19/2011 21:00
2146,10/20/2011 4:38,twitter,My #twitter age is 1 year 243 days 22 hours 31 minutes 44 seconds. Find out yours at http://t.co/dniOkchP #twittertime,neutral,neutral,0,10/20/2011 4:00
2147,10/17/2011 12:59,apple,Apple sold FOUR MILLION iPhone 4S's in the first weekend: http://t.co/DdU2qM7O (via @Apple) #phonerecord #twiceiphone4sales,neutral,neutral,0,10/17/2011 12:00
2148,10/19/2011 20:17,microsoft,"Steve Ballmer haalt uit naar #Android: http://t.co/jZWofwYc
  #Microsoft haalt uit omdat zelf falen op mobiele markt?",neutral,neutral,0,10/19/2011 20:00
2149,10/20/2011 3:15,twitter,#Twitter Im coming home Im coming home tell the world that Im coming home lls,neutral,neutral,0,10/20/2011 3:00
2150,10/19/2011 14:26,microsoft,Steve (#Microsoft) haalt uit naar #Android http://t.co/nqMvktse,neutral,neutral,0,10/19/2011 14:00
2151,10/20/2011 4:09,twitter,Saino Aki #Twitter,neutral,neutral,0,10/20/2011 4:00
2152,10/19/2011 2:47,google,RT @twandroid: Panoramas sur ICS ! #google #nexusprime,neutral,neutral,0,10/19/2011 2:00
2153,10/19/2011 4:30,google,Mukesh Ambani: #MukeshAmbani  #Mukesh #Ambani http://t.co/uMBGXvQI #google #youtube,neutral,neutral,0,10/19/2011 4:00
2154,10/20/2011 4:32,twitter,"@chihuahuentauro jajajaja #Facebook es otra cosa, insultas a #Twitter jajajajajaja",neutral,neutral,0,10/20/2011 4:00
2155,10/20/2011 3:36,twitter,"No me puedo dormir, pero me quedo con mi mejor amigo... #TWITTER.",neutral,neutral,0,10/20/2011 3:00
2156,10/19/2011 15:20,microsoft,#Microsoft is working with local Thai partner to show how to apply a location-based IT system to address flood crisis (Bangkok Post),neutral,neutral,0,10/19/2011 15:00
2157,10/19/2011 4:22,google,Ice Cream Sandwich u r really delicious Can ditch iPhone for u that's for sure. #Google launches #Android4 aka #IceCreamSandwich :),positive,neutral,0,10/19/2011 4:00
2158,10/20/2011 4:20,twitter,@jacobstanton2 @Ryan_Burke4 doesn't take much to be cool on #twitter,neutral,neutral,0,10/20/2011 4:00
2159,10/19/2011 23:22,microsoft,"If #Microsoft earnings disappoint, blame consumer PC sales -  http://t.co/edXe0xBd via @cnet",neutral,neutral,0,10/19/2011 23:00
2160,10/19/2011 18:12,microsoft,2pi ou pèdi onè ak respè ou so ou pap janm jwn li ankor kelkeswa app ou genyen an #Mac #Android e #Microsoft c menm jan ak Vijinite'w #manzè,neutral,neutral,0,10/19/2011 18:00
2161,10/20/2011 3:40,twitter,#twitter why must you be so difficult?,negative,neutral,0,10/20/2011 3:00
2162,10/19/2011 3:03,google,#Android #Google Android 4.0 Platform and Updated SDK Tools http://t.co/0jRKtQ2S #DhilipSiva,neutral,neutral,0,10/19/2011 3:00
2163,10/18/2011 0:58,apple,"Restored my iPhone. STILL NO TEXTS. DEAR @APPLE Y NO LOVE, Y RESTRICTIONS ON MY SMS?  Y NO TEXTS.... #iOS5 #iOS5atemydingo",negative,neutral,0,10/18/2011 0:00
2164,10/19/2011 2:53,google,Messagerie vocale directement dans ICS #google #nexusprime,neutral,neutral,0,10/19/2011 2:00
2165,10/18/2011 20:09,apple,RT @CRMStrategies: Great Tech War of 2012 http://t.co/64jGRoBp @FastCompany profiles @Amazon @Apple @Google @Facebook on @CNBC /ht @phil ...,neutral,neutral,0,10/18/2011 20:00
2166,10/19/2011 7:11,microsoft,The more i use Office 2010 the more i fall in love it with. #honest #genius #microsoft,positive,neutral,0,10/19/2011 7:00
2167,10/15/2011 16:30,apple,Hmmmm a lot of #Siri features don't work in Canada. Location and directions? Seriously @apple come on!,negative,negative,-1,10/15/2011 16:00
2168,10/19/2011 19:26,microsoft,Microsoft wants to transform your hand into a touchscreen: http://t.co/Gwi35vtP @TechFlash #microsoft #omnitouch,neutral,neutral,0,10/19/2011 19:00
2169,10/20/2011 3:48,twitter,@IamTinaThompson @JudgeGregMathis is on #twitter also!!,neutral,neutral,0,10/20/2011 3:00
2170,10/19/2011 19:02,microsoft,.@allie_hooker #Microsoft has the edge in its cloud integration across its different platforms. Tablets still definitely lag behind though.,neutral,neutral,0,10/19/2011 19:00
2171,10/20/2011 4:19,twitter,RT @NegooHB: Somos 2 Intao @DehTavares que tem o #Twitter #HAHA,neutral,neutral,0,10/20/2011 4:00
2172,10/19/2011 6:31,microsoft,#Microsoft e #Adobe i più danneggiati dalla #pirateria http://t.co/GLCjzqXG #mercato,neutral,neutral,0,10/19/2011 6:00
2173,10/17/2011 18:29,apple,is it me or @blackberry is begging ppl not to go @apple #iphone http://t.co/X3gdBUyK,neutral,neutral,0,10/17/2011 18:00
2174,10/20/2011 4:48,twitter,"Me estoy jeteando, pero no puedo dejarte, #Twitter",neutral,neutral,0,10/20/2011 4:00
2175,10/19/2011 14:02,microsoft,Blog Kroker's Look @ IT: Der #Apple-Schock im PC-Markt - mit unerwartetem Potenzial für #Microsoft --&gt; http://t.co/29vCUgQz,neutral,neutral,0,10/19/2011 14:00
2176,10/19/2011 13:15,microsoft,#Microsoft convierte en táctil a cualquier superficie [VIDEO] http://t.co/RsXmVUxL,neutral,neutral,0,10/19/2011 13:00
2177,10/16/2011 22:11,apple,Steve Jobs Biopic Coming Soon - @Apple #Apple #SteveJobs http://t.co/DxZBa5bG,neutral,neutral,0,10/16/2011 22:00
2178,10/16/2011 4:47,apple,"As tribute to Steve @apple, i'd consider renaming #Siri to Steve - he'll get your #Jobs done!  Forever remembered for his legacy.",neutral,neutral,0,10/16/2011 4:00
2179,10/20/2011 3:12,twitter,"I Feel Like #Promoting Anyones #Twitter Page (♦MENTION ME IF YOU WANT TO GET #PROMOTED♦) [ #PromoteBack ]
#Followback",neutral,neutral,0,10/20/2011 3:00
2180,10/19/2011 3:48,google,#Pearson and #Google take advantage of the profound lack of LMS PD with their new offering http://t.co/4RsRDU4G Also do not do reporting,neutral,neutral,0,10/19/2011 3:00
2181,10/20/2011 4:28,twitter,got my blade for these #twitter streets third shift,neutral,neutral,0,10/20/2011 4:00
2182,10/18/2011 1:20,apple,"A brick n mortar @Google store? Coming soon to London, US next? Copying @Apple business model? http://t.co/l4VTHsv5",neutral,neutral,0,10/18/2011 1:00
2183,10/16/2011 20:29,apple,You need to ask #Siri her favorite color and the average speed of an unladen swallow. Seems Someone @apple is a Monty python fan,neutral,neutral,0,10/16/2011 20:00
2184,10/18/2011 4:09,apple,RT @danysaadia: @ATTCustomerCare @att @apple I already have an ATT wireless line. Can I buy a factory unlocked iPhone 4S with my contract?,neutral,neutral,0,10/18/2011 4:00
2185,10/17/2011 13:43,apple,@Apple - why do I have to have apps I am updating in their original 'folder' location? That was painful.,negative,neutral,0,10/17/2011 13:00
2186,10/19/2011 3:01,google,Soon. Getting ready for the party. #google #android #icecreamsandwich http://t.co/eZjCzLt6,positive,neutral,0,10/19/2011 3:00
2187,10/20/2011 4:23,twitter,WordPress Plugin - 2-Klicks-Button -... http://t.co/UjIvD1xu #2-Klicks-Button #Facebook #Google+ #Like #Socialshareprivacy #Twitter,neutral,neutral,0,10/20/2011 4:00
2188,10/20/2011 3:03,twitter,gud mrng #twitter & all my frnds too. ;),neutral,neutral,0,10/20/2011 3:00
2189,10/20/2011 4:30,twitter,"YouTube SEO: 

It's time for another excerpt from the second edition of Music 3.0: A Survival Gui... http://t.co/ePAgAnJB #twitter #news",neutral,neutral,0,10/20/2011 4:00
2190,10/19/2011 2:54,google,"Phone app redesigned to be unified with google voice, etc. Has fast forward and rewind capabilities as well. #Google #Android #ICS",neutral,neutral,0,10/19/2011 2:00
2191,10/19/2011 4:20,google,"Cupom Google AdWords +
Promo Starter Kit da LogosBr = Divulgação Eficaz e de Graça!
Confira: 
http://t.co/kf9supYG
#Google #AdWords #LogosBr",neutral,neutral,0,10/19/2011 4:00
2192,10/20/2011 3:20,twitter,@Teah2015 I had to inform my #twitter account that you weren't a stranger and give you permission to see my stuff. Not sure why that is..,neutral,neutral,0,10/20/2011 3:00
2193,10/19/2011 16:11,microsoft,RT @EA_Jorge: I'm on day 80-something of my Xbox LIVE acct being hacked. This is worse than PSN hack. Will I ever get it back? #Microsof ...,negative,neutral,0,10/19/2011 16:00
2194,10/19/2011 2:40,google,RT @twandroid: Widgets redimensionnables aussi #google #nexusprime,neutral,neutral,0,10/19/2011 2:00
2195,10/19/2011 2:41,google,RT @SamsungMobileCA: #GALAXYNexus has arrived! #Samsung #Google,positive,neutral,0,10/19/2011 2:00
2196,10/19/2011 14:37,microsoft,"Un nouvel accord signé entre Quanta Computer et #Microsoft
 http://t.co/BHFJAtaT",neutral,neutral,0,10/19/2011 14:00
2197,10/20/2011 4:40,twitter,¡#twitter Tribune  está disponible! http://t.co/RBNiWUmI,neutral,neutral,0,10/20/2011 4:00
2198,10/17/2011 16:47,apple,@PrJusto Don't question the @Apple they will remember your dissent!,negative,neutral,0,10/17/2011 16:00
2199,10/20/2011 4:34,twitter,#Twitter Off!!,neutral,neutral,0,10/20/2011 4:00
2200,10/19/2011 11:46,microsoft,RT @MuyCanal: MuyCanal: Avanade y Ferranti Computer ofrecen un #ERP basado en #Microsoft Dynamics  http://t.co/MaghjzcS @msdynamicsspain #ax,neutral,neutral,0,10/19/2011 11:00
2201,10/17/2011 14:16,apple,"i wish my iPOD had a feature, when it's on the dock to scroll the artist, album, and song title in huge font across it... @Apple",neutral,neutral,0,10/17/2011 14:00
2202,10/20/2011 4:35,twitter,"Comooo es q me dices q he llegado alos limites de uso #twitter no q lo nuestro duraria siempre,..... X)",neutral,neutral,0,10/20/2011 4:00
2203,10/19/2011 16:48,microsoft,New #70-680 #Exam #Questions are available @techxams http://t.co/S0VxsRuU #Microsoft,neutral,neutral,0,10/19/2011 16:00
2204,10/20/2011 4:25,twitter,#Twitter OFF ☑,neutral,neutral,0,10/20/2011 4:00
2205,10/19/2011 19:44,microsoft,Temas más candentes de la semana pasada #BuzzworthyEnEspañol » http://t.co/Yn34NGed #Microsoft #BlackBerry #Skype #Starbucks,neutral,neutral,0,10/19/2011 19:00
2206,10/20/2011 4:25,twitter,"good afternoon #twitter... 
---unkaboggable talaga si # vice ganda sa kanyang # no other horse with @IAmDerekRamsay,Pooh and Chocoleit... :)",neutral,neutral,0,10/20/2011 4:00
2207,10/19/2011 4:32,google,Las mejores aplicaciones para hablar gratis por el móvil - http://t.co/LN0pChe3 http://t.co/iUS8431m #google,neutral,neutral,0,10/19/2011 4:00
2208,10/20/2011 3:57,twitter,It's #real when you tell ur man how ur gfs roasted your ex on #twitter and he's like good job babe lol,neutral,neutral,0,10/20/2011 3:00
2209,10/17/2011 15:28,apple,What's wrong with Siri today @apple,negative,neutral,0,10/17/2011 15:00
2210,10/20/2011 3:35,twitter,Ugh idk how to use this thing #twitter #helpme,neutral,neutral,0,10/20/2011 3:00
2211,10/19/2011 16:09,microsoft,"#Polska #Apple #Torrent #Mac
Free Download!!!
#Microsoft Office 2011 Mac PL

http://t.co/t2iC4z3F",neutral,neutral,0,10/19/2011 16:00
